縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,Int_Floor
桃園市,平鎮區,房地(土地+建物)+車位,中正三路91~120號,17.79,都市：其他:商業區,,,1100326,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040930.0,185.53,3,2,2,有,有,11280000,60799.0,坡道平面,0.0,0,,RPUNMLTLMHGGFGH66DA,89.05,0.0,10.64,有,165.0,20
桃園市,平鎮區,房地(土地+建物)+車位,南京路102巷1~30號,18.55,都市：其他:住宅區,,,1100323,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006.0,133.87,2,2,1,有,有,6400000,47808.0,坡道平面,36.7,0,,RPROMLKMMHGGFGH28DA,59.57,2.27,4.91,有,166.0,15
桃園市,平鎮區,房地(土地+建物)+車位,中豐路南勢一段91~120號,23.36,都市：其他:住宅區,,,1100124,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080503.0,148.31,2,2,2,有,有,8300000,63672.0,坡道平面,32.09,900000,,RPUPMLNJNHGGFGH78DA,70.54,0.0,7.95,有,,14
桃園市,平鎮區,房地(土地+建物)+車位,中豐路南勢一段91~120號,23.36,都市：其他:住宅區,,,1100318,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080503.0,148.64,2,2,2,有,有,7700000,58344.0,坡道平面,32.09,900000,,RPXPMLNJNHGGFGH09DA,69.31,3.39,7.07,有,,14
桃園市,龜山區,房地(土地+建物)+車位,文青二路61~90號,16.93,都市：其他:第五種住宅區(供合宜住宅使用),,,1100412,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709.0,150.81,2,2,1,有,有,9000000,59678.0,坡道平面,36.39,0,,RPXRMLTKMHGGFHH37DA,72.5,0.0,7.68,有,,19
桃園市,龜山區,房地(土地+建物)+車位,復興一路1~30號,25.84,都市：其他:捷運車站專用區,,,1100415,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、鋼骨鋼筋混凝土造,1030918.0,219.77,3,2,2,有,有,27530000,125267.0,坡道平面,29.42,0,,RPQPMLSLMHGGFHH09DA,108.29,0.0,14.8,有,,18
桃園市,龜山區,房地(土地+建物)+車位,中興路61~90號,13.32,都市：其他:第一種住宅區,,,1100403,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980924.0,88.93,1,1,1,有,有,5680000,63870.0,坡道平面,8.94,0,陽台外推；,RPQNMLNJNHGGFHH28DA,44.25,1.29,7.83,有,,13
桃園市,桃園區,房地(土地+建物)+車位,民族路241~270號,34.39,都市：其他:商業區,,,1100402,土地1建物1車位2,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970901.0,376.32,4,3,3,有,有,26300000,69885.0,坡道平面,0.0,0,,RPWOMLNJNHGGFAH38EA,187.02,22.93,20.32,有,168.0,25
桃園市,桃園區,房地(土地+建物)+車位,天祥五街1~30號,13.58,都市：其他:住宅區,,,1100324,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880111.0,164.61,3,2,2,有,有,11680000,70956.0,坡道平面,0.0,0,,RPOTMLNJNHGGFAH08EA,93.28,1.71,9.69,有,,22
桃園市,桃園區,房地(土地+建物)+車位,大有路511~540號,11.23,都市：其他:住宅區,,,1100403,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840419.0,133.75,3,2,2,有,有,7030000,57196.0,坡道平面,31.82,1200000,,RPQTMLNJNHGGFAH28EA,103.3,4.62,8.67,有,170.0,20
桃園市,桃園區,房地(土地+建物)+車位,永安路810之1巷31~60號,19.81,都市：其他:住宅區,,,1100407,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040205.0,133.89999999999998,2,2,1,有,有,10500000,78417.0,坡道平面,0.0,0,,RPTTMLNJNHGGFAH58EA,59.81,2.9,2.7,有,172.0,15
桃園市,桃園區,房地(土地+建物)+車位,大業路一段121巷1~30號,46.34,都市：其他:住宅區,,,1100322,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000909.0,270.54,3,2,2,有,有,12300000,45465.0,坡道平面,0.0,2400000,親友、員工、共有人或其他特殊關係間之交易；,RPQUMLNJNHGGFAH38EA,134.75,10.95,12.17,有,,14
桃園市,八德區,房地(土地+建物)+車位,廣豐路121~150號,22.16,都市：其他:住宅區,,,1100322,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,156.95,2,2,2,有,有,12080000,82850.0,坡道平面,29.25,1500000,,RPOPMLNJNHGGFFH18EA,77.98,0.0,9.34,有,174.0,14
桃園市,龜山區,房地(土地+建物)+車位,文青路241~270號,22.4,都市：其他:第五種住宅區(供合宜住宅使用),,,1100426,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709.0,183.49,4,1,2,有,有,7500000,40874.0,坡道平面,31.51,0,,RPSNMLOJNHGGFHH68EA,95.97,0.0,10.5,有,,19
桃園市,平鎮區,房地(土地+建物),延平路二段31~60號,8.72,都市：其他:住宅區,,,1100322,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930625.0,70.84,3,2,2,有,有,3000000,42349.0,,0.0,0,,RPTQMLOJNHGGFGH98EA,48.5,0.32,4.86,有,180.0,14
桃園市,桃園區,房地(土地+建物)+車位,忠二路151~180號,38.56,都市：其他:住宅區,,,1100312,土地1建物1車位3,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990924.0,346.4,4,2,3,有,有,23550000,67985.0,坡道平面,0.0,0,,RPVTMLNJNHGGFAH78EA,170.61,16.23,17.19,有,,14
桃園市,龜山區,房地(土地+建物)+車位,長峰路91~120號,21.37,都市：其他:第二種住宅區,,,1100328,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011215.0,190.67,4,2,2,有,有,10980000,57586.0,坡道平面,0.0,0,,RPPNMLOKMHGGFHH28DA,95.62,2.39,9.3,有,,15
桃園市,平鎮區,房地(土地+建物),環南路三段181~210號,7.89,都市：其他:住宅區,,,1100421,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930701.0,78.69,2,2,1,有,有,4400000,55916.0,,0.0,0,含機車位地下二層。,RPRNMLOJNHGGFGH38DA,54.3,0.77,2.98,有,193.0,15
桃園市,龜山區,房地(土地+建物)+車位,樂學路91~120號,12.78,都市：其他:第五種住宅區,,,1100321,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116.0,120.36,2,2,1,有,有,8350000,69375.0,坡道機械,21.28,0,,RPSTMLQLLHGGFHH76DA,58.52,1.14,8.25,有,194.0,15
桃園市,平鎮區,房地(土地+建物)+車位,中豐路南勢一段91~120號,23.36,都市：其他:住宅區,,,1100307,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080503.0,148.64,2,2,2,有,有,8450000,64779.0,坡道平面,32.09,900000,,RPVRMLNJNHGGFGH09DA,69.31,3.39,7.07,有,,14
桃園市,平鎮區,房地(土地+建物)+車位,廣泰路211~240號,27.07,都市：其他:住宅區,,,1100413,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070918.0,170.48000000000005,3,2,2,有,有,11000000,64524.0,坡道平面,30.6,0,,RPSOMLLLMHGGFGH38DA,87.98,0.0,10.0,有,197.0,14
桃園市,八德區,房地(土地+建物)+車位,廣豐路121~150號,16.99,都市：其他:住宅區,,,1100404,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,124.99,2,2,1,有,有,9200000,73606.0,坡道平面,26.93,0,,RPWNMLOJNHGGFFH78DA,62.97,0.0,3.99,有,199.0,14
桃園市,八德區,房地(土地+建物)+車位,仁德路61~90號,24.06,都市：其他:第二種住宅區,,,1100329,土地3建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040427.0,134.42000000000002,2,2,2,有,有,6900000,51332.0,坡道平面,34.7,0,,RPOOMLOJNHGGFFH08DA,58.16,0.0,6.98,有,200.0,13
桃園市,八德區,房地(土地+建物)+車位,仁德路61~90號,36.5,都市：其他:第二種住宅區,,,1100405,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014.0,254.25,3,2,2,有,有,12500000,49164.0,坡道平面,100.46,0,,RPUNMLTKMHGGFFH09DA,95.58,3.25,10.9,有,201.0,13
桃園市,八德區,房地(土地+建物)+車位,高城八街61~90號,14.6,都市：其他:商業區,,,1100317,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950329.0,146.6,3,2,2,有,有,7400000,50477.0,坡道平面,0.0,1200000,,RPTNMLRKLHGGFFH68DA,77.67,1.7,4.1,有,202.0,15
桃園市,八德區,房地(土地+建物)+車位,廣興二路1~30號,22.17,都市：其他:商業區,,,1100328,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120.0,163.01999999999995,3,2,2,有,有,8960000,54963.0,坡道平面,0.0,0,,RPPNMLOKMHGGFFH08DA,76.71,2.66,8.49,有,203.0,15
桃園市,八德區,房地(土地+建物),中華路271~300號,8.55,都市：其他:第二種住宅區,,,1100311,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,83.89,2,2,1,有,有,4800000,57218.0,,0.0,0,,RPUOMLKLMHGGFFH38DA,60.85,0.0,3.76,有,,17
桃園市,八德區,房地(土地+建物)+車位,中正路121~150號,13.21,都市：其他:商業區,,,1100411,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623.0,121.28,2,1,1,有,有,7300000,60191.0,坡道平面,0.0,0,,RPXNMLNLMHGGFFH88DA,54.47,1.22,9.34,有,204.0,15
桃園市,中壢區,房地(土地+建物)+車位,九和三街31~60號,16.56,都市：其他:住宅區,,,1100411,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870804.0,164.37,3,2,2,有,有,11000000,66922.0,坡道平面,0.0,0,,RPVQMLNJNHGGFBH48DA,92.52,0.65,13.11,有,,15
桃園市,中壢區,房地(土地+建物),九和一街1~30號,4.45,都市：其他:商業區,,,1100326,土地1建物1車位0,二十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900830.0,45.78,1,1,1,有,有,3450000,75360.0,,0.0,0,,RPQTMLTLMHGGFBH98DA,32.25,0.0,2.91,有,231.0,22
桃園市,桃園區,房地(土地+建物)+車位,正光路301~330號,36.26,都市：其他:第一之一種住宅區,,,1100401,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080814.0,264.31,3,2,2,有,有,26310000,105907.0,坡道平面,46.1,3200000,,RPSSMLNJNHGGFAH28DA,121.64,7.07,14.94,有,,23
桃園市,桃園區,房地(土地+建物)+車位,文中三路61~90號,16.22,都市：其他:住宅區,,,1100207,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527.0,132.92000000000002,2,2,1,有,有,8400000,72480.0,坡道平面,41.86,1800000,,RPXUMLNJNHGGFAH98DA,53.6,1.53,5.95,有,,14
桃園市,桃園區,房地(土地+建物)+車位,文中三路61~90號,22.27,都市：其他:住宅區,,,1100124,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527.0,169.51,3,2,2,有,有,11170000,74187.0,坡道平面,41.86,1700000,,RPOVMLNJNHGGFAH18DA,73.77,3.67,8.65,有,,15
桃園市,桃園區,房地(土地+建物)+車位,龍泉一街1~30號,19.59,都市：其他:第二種住宅區,,,1100320,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020610.0,166.4,3,2,2,有,有,9800000,58894.0,坡道平面,34.23,0,,RPWTMLOJNHGGFAH88DA,82.43,0.0,7.02,有,241.0,14
桃園市,桃園區,房地(土地+建物)+車位,吉安一街181~210號,12.16,都市：其他:第一之二種住宅區,,,1100416,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323.0,112.07,2,2,1,有,有,8700000,77630.0,坡道平面,0.0,0,,RPWRMLOJNHGGFAH68DA,52.74,1.04,2.55,有,243.0,19
桃園市,桃園區,房地(土地+建物)+車位,泰昌七街91~120號,9.14,都市：其他:商業區,,,1100407,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840930.0,119.85,3,2,1,有,有,5750000,47977.0,坡道平面,0.0,0,,RPPUMLOJNHGGFAH28DA,70.12,0.78,6.63,有,,20
桃園市,桃園區,房地(土地+建物)+車位,中埔二街61~90號,13.54,都市：其他:住宅區,,,1100401,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921121.0,161.3,4,2,2,有,有,12500000,77495.0,坡道平面,0.0,0,,RPWOMLKMMHGGFAH18DA,89.95,1.83,12.23,有,,14
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.43,都市：其他:商業區,,,1081228,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,119.55,2,2,1,有,有,9400000,88802.0,坡道平面,32.84,1700000,預售屋、或土地及建物分次登記案件；,RPQQMLNJNHGGFAH87DA,50.94,0.0,7.98,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,9.81,都市：其他:商業區,,,1080918,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,114.26,2,2,1,有,有,8320000,83763.0,坡道平面,32.84,1500000,預售屋、或土地及建物分次登記案件；,RPRQMLNJNHGGFAH97DA,52.41,0.0,2.95,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.97,都市：其他:商業區,,,1090530,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,158.22,3,2,2,有,有,12500000,87733.0,坡道平面,32.84,1500000,預售屋、或土地及建物分次登記案件；,RPTQMLNJNHGGFAH18DA,75.33,0.0,9.92,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,15.84,都市：其他:商業區,,,1081228,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,165.61,3,2,2,有,有,13150000,85486.0,坡道平面,32.84,1800000,預售屋、或土地及建物分次登記案件；,RPUQMLNJNHGGFAH28DA,80.57,0.0,9.72,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.9,都市：其他:商業區,,,1081020,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,157.56,3,2,2,有,有,12500000,85792.0,坡道平面,32.84,1800000,預售屋、或土地及建物分次登記案件；,RPVQMLNJNHGGFAH38DA,74.81,0.0,10.02,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.43,都市：其他:商業區,,,1090710,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,119.55,2,2,1,有,有,9200000,88802.0,坡道平面,32.84,1500000,預售屋、或土地及建物分次登記案件；,RPWQMLNJNHGGFAH48DA,50.94,0.0,7.98,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.9,都市：其他:商業區,,,1080915,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,157.56,3,2,2,有,有,12700000,87396.0,坡道平面,32.84,1800000,預售屋、或土地及建物分次登記案件；,RPXQMLNJNHGGFAH58DA,74.81,0.0,10.02,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.31,都市：其他:商業區,,,1081106,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,117.45,2,2,1,有,有,8710000,83528.0,坡道平面,31.73,1550000,預售屋、或土地及建物分次登記案件；,RPORMLNJNHGGFAH77DA,52.61,0.0,5.7,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.26,都市：其他:商業區,,,1081228,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,117.07,2,2,1,有,有,9270000,91633.0,坡道平面,31.73,1450000,預售屋、或土地及建物分次登記案件；,RPQRMLNJNHGGFAH97DA,54.1,0.0,3.95,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.97,都市：其他:商業區,,,1090311,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,158.22,3,2,2,有,有,12550000,87335.0,坡道平面,32.84,1600000,預售屋、或土地及建物分次登記案件；,RPRRMLNJNHGGFAH08DA,75.33,0.0,9.92,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,19.47,都市：其他:商業區,,,1090311,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,227.4,4,2,2,有,有,17240000,85580.0,坡道平面,65.68,3400000,預售屋、或土地及建物分次登記案件；,RPTRMLNJNHGGFAH28DA,97.84,0.0,12.14,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街151~180號,14.9,都市：其他:商業區,,,1090118,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,157.56,3,2,2,有,有,12650000,88598.0,坡道平面,32.84,1600000,預售屋、或土地及建物分次登記案件；,RPVRMLNJNHGGFAH48DA,74.81,0.0,10.02,有,,15
桃園市,桃園區,房地(土地+建物)+車位,新埔七街181~210號,10.26,都市：其他:商業區,,,1081011,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091118.0,118.18,2,2,1,有,有,8940000,86009.0,坡道平面,32.84,1600000,預售屋、或土地及建物分次登記案件；,RPWRMLNJNHGGFAH58DA,54.1,0.0,3.95,有,,15
桃園市,桃園區,房地(土地+建物),大興西路二段181~210號,5.14,都市：其他:住宅區,,,1100323,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921114.0,49.68000000000001,1,1,1,有,有,4000000,80515.0,,0.0,0,,RPVOMLLLMHGGFAH08DA,32.39,0.68,2.45,有,251.0,14
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1070208,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,128.47,2,1,1,有,有,10820000,95713.0,坡道平面,34.23,1800000,,RPRRMLKLMHGGFAH87DA,56.63,0.0,6.85,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1080729,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,128.47,2,1,1,有,有,12800000,115132.0,坡道平面,34.23,1950000,,RPSRMLKLMHGGFAH97DA,56.63,0.0,6.85,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1080722,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,128.47,2,1,1,有,有,12760000,114707.0,坡道平面,34.23,1950000,,RPTRMLKLMHGGFAH08DA,56.63,0.0,6.85,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1090921,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,128.47,2,1,1,有,有,12500000,113540.0,坡道平面,34.23,1800000,,RPVRMLKLMHGGFAH28DA,56.63,0.0,6.85,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.27,都市：其他:商業區,,,1091221,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,122.79,2,1,1,有,有,10380000,96883.0,坡道平面,34.23,1800000,,RPWRMLKLMHGGFAH38DA,52.35,0.0,7.31,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,15.14,都市：其他:商業區,,,1070202,土地1建物1車位2,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,193.09,3,2,2,有,有,15720000,95643.0,坡道平面,68.46,3800000,,RPTNMLRKMHGGFAH28DA,75.76,0.0,8.26,有,,24
桃園市,桃園區,房地(土地+建物),中華路91~120號,9.11,都市：其他:商業區,,,1070427,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,88.55,2,1,1,有,有,8830000,99718.0,,0.0,0,,RPUNMLRKMHGGFAH38DA,52.35,0.0,7.31,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,13.98,都市：其他:商業區,,,1070910,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,158.78,3,2,2,有,有,14330000,99799.0,坡道平面,34.23,1900000,,RPWNMLRKMHGGFAH58DA,76.06,0.0,7.89,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,13.66,都市：其他:商業區,,,1080323,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,155.57999999999996,3,2,2,有,有,13150000,93531.0,坡道平面,34.23,1800000,,RPXNMLRKMHGGFAH68DA,73.86,0.0,7.89,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,13.98,都市：其他:商業區,,,1080714,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,158.78,3,2,2,有,有,16800000,119631.0,坡道平面,34.23,1900000,,RPOOMLRKMHGGFAH87DA,76.06,0.0,7.89,有,,24
桃園市,桃園區,房地(土地+建物),中華路91~120號,9.69,都市：其他:商業區,,,1070430,土地1建物1車位0,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,94.23,2,1,1,有,有,9550000,101348.0,,0.0,0,,RPRNMLRKMHGGFAH08DA,56.63,0.0,6.85,有,,24
桃園市,桃園區,房地(土地+建物)+車位,桃鶯路31~60號,17.18,都市：其他:住宅區,,,1100331,土地2建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050713.0,167.8,3,2,2,有,有,15500000,92372.0,坡道平面,27.47,0,,RPPOMLPKMHGGFAH77DA,88.14,0.0,6.54,有,254.0,19
桃園市,桃園區,房地(土地+建物)+車位,中正路1111~1140號,39.72,都市：其他:商業區,,,1100310,土地1建物1車位2,十九層,三十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1011102.0,476.02,5,2,5,有,有,62000000,130247.0,坡道平面,46.78,0,,RPTOMLQLLHGGFAH28DA,283.04,7.96,27.05,有,,38
桃園市,桃園區,房地(土地+建物)+車位,文中三路151~180號,15.51,都市：其他:住宅區,,,1100321,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824.0,131.85,2,2,1,有,有,9380000,84870.0,坡道平面,40.77,1650000,,RPPOMLLLLHGGFAH37DA,56.61,3.14,3.12,有,255.0,15
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,10.27,都市：其他:商業區,,,1091101,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,122.79,2,1,1,有,有,11780000,112692.0,坡道平面,34.23,1800000,,RPOSMLKLMHGGFAH67DA,52.35,0.0,7.31,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,12.15,都市：其他:商業區,,,1070208,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,141.11,2,1,1,有,有,11980000,95247.0,坡道平面,34.23,1800000,,RPQSMLKLMHGGFAH87DA,64.11,0.0,7.9,有,,24
桃園市,桃園區,房地(土地+建物)+車位,中華路91~120號,15.14,都市：其他:商業區,,,1090102,土地1建物1車位2,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,193.02,3,2,2,有,有,18000000,113198.0,坡道平面,68.46,3900000,,RPTSMLKLMHGGFAH18DA,76.06,0.0,7.89,有,,24
桃園市,桃園區,房地(土地+建物),中華路91~120號,12.5,都市：其他:商業區,,,1090627,土地1建物1車位0,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,121.34,3,2,2,有,有,12140000,100049.0,,0.0,0,,RPUSMLKLMHGGFAH28DA,73.86,0.0,7.89,有,,24
桃園市,桃園區,房地(土地+建物),中華路91~120號,9.11,都市：其他:商業區,,,1090321,土地1建物1車位0,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201.0,88.55,2,1,1,有,有,10200000,115189.0,,0.0,0,,RPVSMLKLMHGGFAH38DA,0.0,0.0,0.0,有,,24
桃園市,桃園區,房地(土地+建物)+車位,國豐三街61~90號,25.65,都市：其他:商業區,,,1100321,土地1建物1車位2,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000509.0,298.8,4,2,3,有,有,19650000,65763.0,坡道平面,0.0,0,,RPSNMLLLMHGGFAH67DA,145.41,13.14,10.64,有,256.0,14
桃園市,桃園區,房地(土地+建物)+車位,大連一街61~90號,20.62,都市：其他:住宅區,,,1100314,土地6建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020615.0,190.44,3,2,2,有,有,15950000,83753.0,坡道平面,62.48,0,陽台外推；,RPTNMLPLMHGGFAH18DA,78.78,4.22,8.83,有,257.0,13
桃園市,桃園區,房地(土地+建物)+車位,文中三路31~60號,27.72,都市：其他:住宅區,,,1100401,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015.0,224.58,4,2,2,有,有,16620000,74778.0,坡道平面,53.14,3800000,,RPPOMLLLMHGGFAH47DA,103.29,0.0,13.84,有,,15
